id_wt,wort,aktualisiert,rechtschreibung,zertifikat,bedeutung_text,beispiel_text,star,stufe,bedeutung,beispiel
83,Diplom,1,Diplom,1,"Di­p­lom, das : 
Ehrenurkunde, die für eine bestimmte Leistung o. Ä. verliehen wird© Bibliographisches Institut, Berlin

Betonung: 
Diplo̲m [sound:ID4113064_179675494.mp3]
",der Hersteller bekam ein Diplom für sein Erzeugnis,,7,"Di­p­lom, das : <div class=""Bedeutung"" id=""Bedeutung2"">
<span class=""content"">Ehrenurkunde, die für eine bestimmte Leistung o. Ä. verliehen wird<div class=""term_img""><img src=""Diplom-201100280277.jpg""><div>© Bibliographisches Institut, Berlin</div></img></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Diplo̲m</span></em> <span>[sound:ID4113064_179675494.mp3]</span></dd>
</dl></br>","<div class=""Diplom""></div><span class=""beispiel""><span class=""font_normal"">der Hersteller bekam ein Diplom für sein Erzeugnis</span></span>"
84,Disziplin,1,Disziplin,0,"Dis­zi­p­lin, die : 
das Einhalten von bestimmten Vorschriften, vorgeschriebenen Verhaltensregeln o. Ä.; das Sicheinfügen in die Ordnung einer Gruppe, einer GemeinschaftGrammatikohne Plural

Betonung: 
Diszipli̲n [sound:ID4114221_140453055.mp3]
",in dieser Armee herrscht strenge Disziplin,,5,"Dis­zi­p­lin, die : <div id=""Bedeutung1a"">
<span class=""content"">das Einhalten von bestimmten Vorschriften, vorgeschriebenen Verhaltensregeln o. Ä.; das Sicheinfügen in die Ordnung einer Gruppe, einer Gemeinschaft<div class=""Grammatik""><h3>Grammatik</h3><dl>ohne Plural</dl></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Diszipli̲n</span></em> <span>[sound:ID4114221_140453055.mp3]</span></dd>
</dl></br>","<div class=""Disziplin""></div><span class=""beispiel""><span class=""font_normal"">in dieser Armee herrscht strenge Disziplin</span></span>"
84,Disziplin,1,Disziplin,0,"Dis­zi­p­lin, die : 
das Einhalten von bestimmten Vorschriften, vorgeschriebenen Verhaltensregeln o. Ä.; das Sicheinfügen in die Ordnung einer Gruppe, einer GemeinschaftGrammatikohne Plural

Betonung: 
Diszipli̲n [sound:ID4114221_140453055.mp3]
",die Disziplin in ihrer Klasse ist schlecht,,5,"Dis­zi­p­lin, die : <div id=""Bedeutung1a"">
<span class=""content"">das Einhalten von bestimmten Vorschriften, vorgeschriebenen Verhaltensregeln o. Ä.; das Sicheinfügen in die Ordnung einer Gruppe, einer Gemeinschaft<div class=""Grammatik""><h3>Grammatik</h3><dl>ohne Plural</dl></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Diszipli̲n</span></em> <span>[sound:ID4114221_140453055.mp3]</span></dd>
</dl></br>","<div class=""Disziplin""></div><span class=""beispiel""><span class=""font_normal"">die Disziplin in ihrer Klasse ist schlecht</span></span>"
84,Disziplin,1,Disziplin,0,"Dis­zi­p­lin, die : 
das Einhalten von bestimmten Vorschriften, vorgeschriebenen Verhaltensregeln o. Ä.; das Sicheinfügen in die Ordnung einer Gruppe, einer GemeinschaftGrammatikohne Plural

Betonung: 
Diszipli̲n [sound:ID4114221_140453055.mp3]
",die Disziplin verletzen,,5,"Dis­zi­p­lin, die : <div id=""Bedeutung1a"">
<span class=""content"">das Einhalten von bestimmten Vorschriften, vorgeschriebenen Verhaltensregeln o. Ä.; das Sicheinfügen in die Ordnung einer Gruppe, einer Gemeinschaft<div class=""Grammatik""><h3>Grammatik</h3><dl>ohne Plural</dl></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Diszipli̲n</span></em> <span>[sound:ID4114221_140453055.mp3]</span></dd>
</dl></br>","<div class=""Disziplin""></div><span class=""beispiel""><span class=""font_normal"">die Disziplin verletzen</span></span>"
84,Disziplin,1,Disziplin,0,"Dis­zi­p­lin, die : 
das Einhalten von bestimmten Vorschriften, vorgeschriebenen Verhaltensregeln o. Ä.; das Sicheinfügen in die Ordnung einer Gruppe, einer GemeinschaftGrammatikohne Plural

Betonung: 
Diszipli̲n [sound:ID4114221_140453055.mp3]
",sich der Disziplin fügen,,5,"Dis­zi­p­lin, die : <div id=""Bedeutung1a"">
<span class=""content"">das Einhalten von bestimmten Vorschriften, vorgeschriebenen Verhaltensregeln o. Ä.; das Sicheinfügen in die Ordnung einer Gruppe, einer Gemeinschaft<div class=""Grammatik""><h3>Grammatik</h3><dl>ohne Plural</dl></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Diszipli̲n</span></em> <span>[sound:ID4114221_140453055.mp3]</span></dd>
</dl></br>","<div class=""Disziplin""></div><span class=""beispiel""><span class=""font_normal"">sich der Disziplin fügen</span></span>"
84,Disziplin,1,Disziplin,0,"Dis­zi­p­lin, die : 
das Einhalten von bestimmten Vorschriften, vorgeschriebenen Verhaltensregeln o. Ä.; das Sicheinfügen in die Ordnung einer Gruppe, einer GemeinschaftGrammatikohne Plural

Betonung: 
Diszipli̲n [sound:ID4114221_140453055.mp3]
",auf Disziplin achten,,5,"Dis­zi­p­lin, die : <div id=""Bedeutung1a"">
<span class=""content"">das Einhalten von bestimmten Vorschriften, vorgeschriebenen Verhaltensregeln o. Ä.; das Sicheinfügen in die Ordnung einer Gruppe, einer Gemeinschaft<div class=""Grammatik""><h3>Grammatik</h3><dl>ohne Plural</dl></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Diszipli̲n</span></em> <span>[sound:ID4114221_140453055.mp3]</span></dd>
</dl></br>","<div class=""Disziplin""></div><span class=""beispiel""><span class=""font_normal"">auf Disziplin achten</span></span>"
84,Disziplin,1,Disziplin,0,"Dis­zi­p­lin, die : 
das Einhalten von bestimmten Vorschriften, vorgeschriebenen Verhaltensregeln o. Ä.; das Sicheinfügen in die Ordnung einer Gruppe, einer GemeinschaftGrammatikohne Plural

Betonung: 
Diszipli̲n [sound:ID4114221_140453055.mp3]
",gegen die Disziplin verstoßen,,5,"Dis­zi­p­lin, die : <div id=""Bedeutung1a"">
<span class=""content"">das Einhalten von bestimmten Vorschriften, vorgeschriebenen Verhaltensregeln o. Ä.; das Sicheinfügen in die Ordnung einer Gruppe, einer Gemeinschaft<div class=""Grammatik""><h3>Grammatik</h3><dl>ohne Plural</dl></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Diszipli̲n</span></em> <span>[sound:ID4114221_140453055.mp3]</span></dd>
</dl></br>","<div class=""Disziplin""></div><span class=""beispiel""><span class=""font_normal"">gegen die Disziplin verstoßen</span></span>"
84,Disziplin,1,Disziplin,0,"Dis­zi­p­lin, die : 
das Beherrschen des eigenen Willens, der eigenen Gefühle und Neigungen, um etwas zu erreichenGrammatikohne Plural

Betonung: 
Diszipli̲n [sound:ID4114221_140453055.mp3]
",die Disziplin gewerkschaftlich organisierter Arbeiter,,5,"Dis­zi­p­lin, die : <div id=""Bedeutung1b"">
<span class=""content"">das Beherrschen des eigenen Willens, der eigenen Gefühle und Neigungen, um etwas zu erreichen<div class=""Grammatik""><h3>Grammatik</h3><dl>ohne Plural</dl></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Diszipli̲n</span></em> <span>[sound:ID4114221_140453055.mp3]</span></dd>
</dl></br>","<div class=""Disziplin""></div><span class=""beispiel""><span class=""font_normal"">die Disziplin gewerkschaftlich organisierter Arbeiter</span></span>"
84,Disziplin,1,Disziplin,0,"Dis­zi­p­lin, die : 
das Beherrschen des eigenen Willens, der eigenen Gefühle und Neigungen, um etwas zu erreichenGrammatikohne Plural

Betonung: 
Diszipli̲n [sound:ID4114221_140453055.mp3]
",für das Examen musst du mehr Disziplin aufbringen,,5,"Dis­zi­p­lin, die : <div id=""Bedeutung1b"">
<span class=""content"">das Beherrschen des eigenen Willens, der eigenen Gefühle und Neigungen, um etwas zu erreichen<div class=""Grammatik""><h3>Grammatik</h3><dl>ohne Plural</dl></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Diszipli̲n</span></em> <span>[sound:ID4114221_140453055.mp3]</span></dd>
</dl></br>","<div class=""Disziplin""></div><span class=""beispiel""><span class=""font_normal"">für das Examen musst du mehr Disziplin aufbringen</span></span>"
84,Disziplin,1,Disziplin,0,"Dis­zi­p­lin, die : 
das Beherrschen des eigenen Willens, der eigenen Gefühle und Neigungen, um etwas zu erreichenGrammatikohne Plural

Betonung: 
Diszipli̲n [sound:ID4114221_140453055.mp3]
",ein Mensch ohne Disziplin,,5,"Dis­zi­p­lin, die : <div id=""Bedeutung1b"">
<span class=""content"">das Beherrschen des eigenen Willens, der eigenen Gefühle und Neigungen, um etwas zu erreichen<div class=""Grammatik""><h3>Grammatik</h3><dl>ohne Plural</dl></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Diszipli̲n</span></em> <span>[sound:ID4114221_140453055.mp3]</span></dd>
</dl></br>","<div class=""Disziplin""></div><span class=""beispiel""><span class=""font_normal"">ein Mensch ohne Disziplin</span></span>"
84,Disziplin,1,Disziplin,0,"Dis­zi­p­lin, die : 
Wissenschaftszweig; Teilbereich, Unterabteilung einer Wissenschaft

Betonung: 
Diszipli̲n [sound:ID4114221_140453055.mp3]
",klassische Disziplinen wie Theologie und Recht,,5,"Dis­zi­p­lin, die : <div class=""Bedeutung"" id=""Bedeutung2"">
<span class=""content"">Wissenschaftszweig; Teilbereich, Unterabteilung einer Wissenschaft</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Diszipli̲n</span></em> <span>[sound:ID4114221_140453055.mp3]</span></dd>
</dl></br>","<div class=""Disziplin""></div><span class=""beispiel""><span class=""font_normal"">klassische Disziplinen wie Theologie und Recht</span></span>"
84,Disziplin,1,Disziplin,0,"Dis­zi­p­lin, die : 
Wissenschaftszweig; Teilbereich, Unterabteilung einer Wissenschaft

Betonung: 
Diszipli̲n [sound:ID4114221_140453055.mp3]
",die Anatomie ist eine selbstständige Disziplin der Medizin,,5,"Dis­zi­p­lin, die : <div class=""Bedeutung"" id=""Bedeutung2"">
<span class=""content"">Wissenschaftszweig; Teilbereich, Unterabteilung einer Wissenschaft</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Diszipli̲n</span></em> <span>[sound:ID4114221_140453055.mp3]</span></dd>
</dl></br>","<div class=""Disziplin""></div><span class=""beispiel""><span class=""font_normal"">die Anatomie ist eine selbstständige Disziplin der Medizin</span></span>"
84,Disziplin,1,Disziplin,0,"Dis­zi­p­lin, die : 
Teilbereich, Unterabteilung des Sports; SportartWeitsprung als eine Disziplin der Leichtathletik - © CORBIS/Royalty-Free

Betonung: 
Diszipli̲n [sound:ID4114221_140453055.mp3]
",Tennis als olympische Disziplin,,5,"Dis­zi­p­lin, die : <div class=""Bedeutung"" id=""Bedeutung3"">
<span class=""content"">Teilbereich, Unterabteilung des Sports; Sportart<div class=""term_img""><img src=""Disziplin-201100280283.jpg""><div>Weitsprung als eine Disziplin der Leichtathletik - © CORBIS/Royalty-Free</div></img></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Diszipli̲n</span></em> <span>[sound:ID4114221_140453055.mp3]</span></dd>
</dl></br>","<div class=""Disziplin""></div><span class=""beispiel""><span class=""font_normal"">Tennis als olympische Disziplin</span></span>"
84,Disziplin,1,Disziplin,0,"Dis­zi­p­lin, die : 
Teilbereich, Unterabteilung des Sports; SportartWeitsprung als eine Disziplin der Leichtathletik - © CORBIS/Royalty-Free

Betonung: 
Diszipli̲n [sound:ID4114221_140453055.mp3]
",die technischen Disziplinen (Stoß- und Wurfwettbewerbe in der Leichtathletik),,5,"Dis­zi­p­lin, die : <div class=""Bedeutung"" id=""Bedeutung3"">
<span class=""content"">Teilbereich, Unterabteilung des Sports; Sportart<div class=""term_img""><img src=""Disziplin-201100280283.jpg""><div>Weitsprung als eine Disziplin der Leichtathletik - © CORBIS/Royalty-Free</div></img></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Diszipli̲n</span></em> <span>[sound:ID4114221_140453055.mp3]</span></dd>
</dl></br>","<div class=""Disziplin""></div><span class=""beispiel""><span class=""font_normal"">die technischen Disziplinen <span class=""font_kursiv"">(Stoß- und Wurfwettbewerbe in der Leichtathletik)</span></span></span>"
85,Dürre,1,Duerre,0,"Dür­re, die : 
(in Bezug auf die Witterung) große Trockenheit

Betonung: 
Dụ̈rre [sound:ID4137162_495148819.mp3]
",es herrschte eine entsetzliche Dürre,,7,"Dür­re, die : <div class=""Bedeutung"" id=""Bedeutung1"">
<span class=""content"">(in Bezug auf die Witterung) große Trockenheit</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Dụ̈rre</span></em> <span>[sound:ID4137162_495148819.mp3]</span></dd>
</dl></br>","<div class=""Duerre""></div><span class=""beispiel""><span class=""font_normal"">es herrschte eine entsetzliche Dürre</span></span>"
85,Dürre,1,Duerre,0,"Dür­re, die : 
(in Bezug auf die Witterung) große Trockenheit

Betonung: 
Dụ̈rre [sound:ID4137162_495148819.mp3]
",bei der Dürre dieses Sommers verdorrte alle Vegetation,,7,"Dür­re, die : <div class=""Bedeutung"" id=""Bedeutung1"">
<span class=""content"">(in Bezug auf die Witterung) große Trockenheit</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Dụ̈rre</span></em> <span>[sound:ID4137162_495148819.mp3]</span></dd>
</dl></br>","<div class=""Duerre""></div><span class=""beispiel""><span class=""font_normal"">bei der Dürre dieses Sommers verdorrte alle Vegetation</span></span>"
85,Dürre,1,Duerre,0,"Dür­re, die : 
(in Bezug auf die Witterung) große Trockenheit

Betonung: 
Dụ̈rre [sound:ID4137162_495148819.mp3]
",das Land wurde von einer Dürre heimgesucht,,7,"Dür­re, die : <div class=""Bedeutung"" id=""Bedeutung1"">
<span class=""content"">(in Bezug auf die Witterung) große Trockenheit</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Dụ̈rre</span></em> <span>[sound:ID4137162_495148819.mp3]</span></dd>
</dl></br>","<div class=""Duerre""></div><span class=""beispiel""><span class=""font_normal"">das Land wurde von einer Dürre heimgesucht</span></span>"
85,Dürre,1,Duerre,0,"Dür­re, die : 
(in Bezug auf die Witterung) große Trockenheit

Betonung: 
Dụ̈rre [sound:ID4137162_495148819.mp3]
",eine geistige Dürre (Unfruchtbarkeit) breitete sich aus,,7,"Dür­re, die : <div class=""Bedeutung"" id=""Bedeutung1"">
<span class=""content"">(in Bezug auf die Witterung) große Trockenheit</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Dụ̈rre</span></em> <span>[sound:ID4137162_495148819.mp3]</span></dd>
</dl></br>","<div class=""Duerre""></div><span class=""beispiel""><span class=""font_normal"">eine geistige Dürre <span class=""font_kursiv"">(Unfruchtbarkeit) </span>breitete sich aus</span></span>"
85,Dürre,1,Duerre,0,"Dür­re, die : 
das Ausgetrocknetsein, Verdorrtsein

Betonung: 
Dụ̈rre [sound:ID4137162_495148819.mp3]
","die Dürre des Laubes, des Bodens",,7,"Dür­re, die : <div class=""Bedeutung"" id=""Bedeutung2"">
<span class=""content"">das Ausgetrocknetsein, Verdorrtsein</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Dụ̈rre</span></em> <span>[sound:ID4137162_495148819.mp3]</span></dd>
</dl></br>","<div class=""Duerre""></div><span class=""beispiel""><span class=""font_normal"">die Dürre des Laubes, des Bodens</span></span>"
86,Egoismus,1,Egoismus,0,"Ego­is­mus, der : 
[Haltung, die gekennzeichnet ist durch das] Streben nach Erlangung von Vorteilen für die eigene Person, nach Erfüllung der die eigene Person betreffenden Wünsche ohne Rücksicht auf die Ansprüche anderer; Selbstsucht, Ichsucht, EigenliebeGrammatikohne Plural

Betonung: 
Egoịsmus [sound:ID4157809_48903366.mp3]
","reiner, krasser Egoismus",,7,"Ego­is­mus, der : <div id=""Bedeutung1a"">
<span class=""content"">[Haltung, die gekennzeichnet ist durch das] Streben nach Erlangung von Vorteilen für die eigene Person, nach Erfüllung der die eigene Person betreffenden Wünsche ohne Rücksicht auf die Ansprüche anderer; Selbstsucht, Ichsucht, Eigenliebe<div class=""Grammatik""><h3>Grammatik</h3><dl>ohne Plural</dl></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Egoịsmus</span></em> <span>[sound:ID4157809_48903366.mp3]</span></dd>
</dl></br>","<div class=""Egoismus""></div><span class=""beispiel""><span class=""font_normal"">reiner, krasser Egoismus</span></span>"
86,Egoismus,1,Egoismus,0,"Ego­is­mus, der : 
[Haltung, die gekennzeichnet ist durch das] Streben nach Erlangung von Vorteilen für die eigene Person, nach Erfüllung der die eigene Person betreffenden Wünsche ohne Rücksicht auf die Ansprüche anderer; Selbstsucht, Ichsucht, EigenliebeGrammatikohne Plural

Betonung: 
Egoịsmus [sound:ID4157809_48903366.mp3]
",etwas aus [gesundem] Egoismus tun,,7,"Ego­is­mus, der : <div id=""Bedeutung1a"">
<span class=""content"">[Haltung, die gekennzeichnet ist durch das] Streben nach Erlangung von Vorteilen für die eigene Person, nach Erfüllung der die eigene Person betreffenden Wünsche ohne Rücksicht auf die Ansprüche anderer; Selbstsucht, Ichsucht, Eigenliebe<div class=""Grammatik""><h3>Grammatik</h3><dl>ohne Plural</dl></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">Egoịsmus</span></em> <span>[sound:ID4157809_48903366.mp3]</span></dd>
</dl></br>","<div class=""Egoismus""></div><span class=""beispiel""><span class=""font_normal"">etwas aus [gesundem] Egoismus tun</span></span>"
